id,pkg,github,split,file,qualname,rule_first,ver_first,ver_last,n_versions_observed,label,days_span,fixed_ver_before,fixed_ver_after,signals_added,attribution_status,attributed_pr,attributed_commit_url,commits_in_window
deepteam:0.2.7:metrics/agentic/subversion_success/subversion_success.py:SubversionSuccessMetric._a_evaluate:1bf122185a1f78f7,deepteam,confident-ai/deepteam,held-out,metrics/agentic/subversion_success/subversion_success.py,SubversionSuccessMetric._a_evaluate,,0.2.7,1.0.9,4,SURVIVED,303.2,,,,,,,
deepteam:0.2.7:metrics/agentic/subversion_success/subversion_success.py:SubversionSuccessMetric.a_generate_purpose:53e294f9e79441ec,deepteam,confident-ai/deepteam,held-out,metrics/agentic/subversion_success/subversion_success.py,SubversionSuccessMetric.a_generate_purpose,,0.2.7,1.0.9,4,SURVIVED,303.2,,,,,,,
deepteam:0.2.7:metrics/agentic/subversion_success/subversion_success.py:SubversionSuccessMetric.evaluate:062fa2a202e11736,deepteam,confident-ai/deepteam,held-out,metrics/agentic/subversion_success/subversion_success.py,SubversionSuccessMetric.evaluate,,0.2.7,1.0.9,4,SURVIVED,303.2,,,,,,,
deepteam:0.2.7:metrics/agentic/subversion_success/subversion_success.py:SubversionSuccessMetric.generate_purpose:8f5a465d08cdcc29,deepteam,confident-ai/deepteam,held-out,metrics/agentic/subversion_success/subversion_success.py,SubversionSuccessMetric.generate_purpose,,0.2.7,1.0.9,4,SURVIVED,303.2,,,,,,,
deepteam:0.1.7:metrics/agentic/subversion_success/subversion_success.py:SubversionSuccessMetric.is_successful:0245c88b4c5cc5a1,deepteam,confident-ai/deepteam,held-out,metrics/agentic/subversion_success/subversion_success.py,SubversionSuccessMetric.is_successful,silent-fallback,0.1.7,1.0.9,6,SURVIVED,406.5,,,,,,,
deepteam:0.1.7:metrics/agentic/temporal_assessment/temporal_assessment.py:TemporalAssessmentMetric.__init__:34d4e675ec36b4ed,deepteam,confident-ai/deepteam,held-out,metrics/agentic/temporal_assessment/temporal_assessment.py,TemporalAssessmentMetric.__init__,silent-fallback,0.1.7,1.0.9,6,SURVIVED,406.5,,,,,,,
deepteam:0.2.7:metrics/agentic/temporal_assessment/temporal_assessment.py:TemporalAssessmentMetric._a_evaluate:1bf122185a1f78f7,deepteam,confident-ai/deepteam,held-out,metrics/agentic/temporal_assessment/temporal_assessment.py,TemporalAssessmentMetric._a_evaluate,,0.2.7,1.0.9,4,SURVIVED,303.2,,,,,,,
deepteam:0.2.7:metrics/agentic/temporal_assessment/temporal_assessment.py:TemporalAssessmentMetric.a_generate_purpose:53e294f9e79441ec,deepteam,confident-ai/deepteam,held-out,metrics/agentic/temporal_assessment/temporal_assessment.py,TemporalAssessmentMetric.a_generate_purpose,,0.2.7,1.0.9,4,SURVIVED,303.2,,,,,,,
deepteam:0.2.7:metrics/agentic/temporal_assessment/temporal_assessment.py:TemporalAssessmentMetric.evaluate:062fa2a202e11736,deepteam,confident-ai/deepteam,held-out,metrics/agentic/temporal_assessment/temporal_assessment.py,TemporalAssessmentMetric.evaluate,,0.2.7,1.0.9,4,SURVIVED,303.2,,,,,,,
deepteam:0.2.7:metrics/agentic/temporal_assessment/temporal_assessment.py:TemporalAssessmentMetric.generate_purpose:8f5a465d08cdcc29,deepteam,confident-ai/deepteam,held-out,metrics/agentic/temporal_assessment/temporal_assessment.py,TemporalAssessmentMetric.generate_purpose,,0.2.7,1.0.9,4,SURVIVED,303.2,,,,,,,
deepteam:0.1.7:metrics/agentic/temporal_assessment/temporal_assessment.py:TemporalAssessmentMetric.is_successful:0245c88b4c5cc5a1,deepteam,confident-ai/deepteam,held-out,metrics/agentic/temporal_assessment/temporal_assessment.py,TemporalAssessmentMetric.is_successful,silent-fallback,0.1.7,1.0.9,6,SURVIVED,406.5,,,,,,,
deepteam:0.1.7:metrics/agentic/unauthorized_execution/unauthorized_execution.py:UnauthorizedExecutionMetric.__init__:34d4e675ec36b4ed,deepteam,confident-ai/deepteam,held-out,metrics/agentic/unauthorized_execution/unauthorized_execution.py,UnauthorizedExecutionMetric.__init__,silent-fallback,0.1.7,1.0.9,6,SURVIVED,406.5,,,,,,,
deepteam:0.2.7:metrics/agentic/unauthorized_execution/unauthorized_execution.py:UnauthorizedExecutionMetric._a_evaluate:1bf122185a1f78f7,deepteam,confident-ai/deepteam,held-out,metrics/agentic/unauthorized_execution/unauthorized_execution.py,UnauthorizedExecutionMetric._a_evaluate,,0.2.7,1.0.9,4,SURVIVED,303.2,,,,,,,
deepteam:0.2.7:metrics/agentic/unauthorized_execution/unauthorized_execution.py:UnauthorizedExecutionMetric.a_generate_purpose:53e294f9e79441ec,deepteam,confident-ai/deepteam,held-out,metrics/agentic/unauthorized_execution/unauthorized_execution.py,UnauthorizedExecutionMetric.a_generate_purpose,,0.2.7,1.0.9,4,SURVIVED,303.2,,,,,,,
deepteam:0.2.7:metrics/agentic/unauthorized_execution/unauthorized_execution.py:UnauthorizedExecutionMetric.evaluate:062fa2a202e11736,deepteam,confident-ai/deepteam,held-out,metrics/agentic/unauthorized_execution/unauthorized_execution.py,UnauthorizedExecutionMetric.evaluate,,0.2.7,1.0.9,4,SURVIVED,303.2,,,,,,,
deepteam:0.2.7:metrics/agentic/unauthorized_execution/unauthorized_execution.py:UnauthorizedExecutionMetric.generate_purpose:8f5a465d08cdcc29,deepteam,confident-ai/deepteam,held-out,metrics/agentic/unauthorized_execution/unauthorized_execution.py,UnauthorizedExecutionMetric.generate_purpose,,0.2.7,1.0.9,4,SURVIVED,303.2,,,,,,,
deepteam:0.1.7:metrics/agentic/unauthorized_execution/unauthorized_execution.py:UnauthorizedExecutionMetric.is_successful:0245c88b4c5cc5a1,deepteam,confident-ai/deepteam,held-out,metrics/agentic/unauthorized_execution/unauthorized_execution.py,UnauthorizedExecutionMetric.is_successful,silent-fallback,0.1.7,1.0.9,6,SURVIVED,406.5,,,,,,,
deepteam:0.1.7:metrics/agentic/verification_assessment/verification_assessment.py:VerificationAssessmentMetric.__init__:34d4e675ec36b4ed,deepteam,confident-ai/deepteam,held-out,metrics/agentic/verification_assessment/verification_assessment.py,VerificationAssessmentMetric.__init__,silent-fallback,0.1.7,1.0.9,6,SURVIVED,406.5,,,,,,,
deepteam:0.2.7:metrics/agentic/verification_assessment/verification_assessment.py:VerificationAssessmentMetric._a_evaluate:1bf122185a1f78f7,deepteam,confident-ai/deepteam,held-out,metrics/agentic/verification_assessment/verification_assessment.py,VerificationAssessmentMetric._a_evaluate,,0.2.7,1.0.9,4,SURVIVED,303.2,,,,,,,
deepteam:0.2.7:metrics/agentic/verification_assessment/verification_assessment.py:VerificationAssessmentMetric.a_generate_purpose:53e294f9e79441ec,deepteam,confident-ai/deepteam,held-out,metrics/agentic/verification_assessment/verification_assessment.py,VerificationAssessmentMetric.a_generate_purpose,,0.2.7,1.0.9,4,SURVIVED,303.2,,,,,,,
deepteam:0.2.7:metrics/agentic/verification_assessment/verification_assessment.py:VerificationAssessmentMetric.evaluate:062fa2a202e11736,deepteam,confident-ai/deepteam,held-out,metrics/agentic/verification_assessment/verification_assessment.py,VerificationAssessmentMetric.evaluate,,0.2.7,1.0.9,4,SURVIVED,303.2,,,,,,,
deepteam:0.2.7:metrics/agentic/verification_assessment/verification_assessment.py:VerificationAssessmentMetric.generate_purpose:8f5a465d08cdcc29,deepteam,confident-ai/deepteam,held-out,metrics/agentic/verification_assessment/verification_assessment.py,VerificationAssessmentMetric.generate_purpose,,0.2.7,1.0.9,4,SURVIVED,303.2,,,,,,,
deepteam:0.1.7:metrics/agentic/verification_assessment/verification_assessment.py:VerificationAssessmentMetric.is_successful:0245c88b4c5cc5a1,deepteam,confident-ai/deepteam,held-out,metrics/agentic/verification_assessment/verification_assessment.py,VerificationAssessmentMetric.is_successful,silent-fallback,0.1.7,1.0.9,6,SURVIVED,406.5,,,,,,,
deepteam:0.0.1:metrics/bfla/bfla.py:BFLAGrader.__init__:34d4e675ec36b4ed,deepteam,confident-ai/deepteam,held-out,metrics/bfla/bfla.py,BFLAGrader.__init__,silent-fallback,0.0.1,1.0.9,10,SURVIVED,523.3,,,,,,,
deepteam:0.0.1:metrics/bfla/bfla.py:BFLAGrader.is_successful:0245c88b4c5cc5a1,deepteam,confident-ai/deepteam,held-out,metrics/bfla/bfla.py,BFLAGrader.is_successful,silent-fallback,0.0.1,1.0.9,10,SURVIVED,523.3,,,,,,,
deepteam:0.2.7:metrics/bfla/bfla.py:BFLAMetric._a_evaluate:1bf122185a1f78f7,deepteam,confident-ai/deepteam,held-out,metrics/bfla/bfla.py,BFLAMetric._a_evaluate,,0.2.7,1.0.9,4,SURVIVED,303.2,,,,,,,
deepteam:0.2.7:metrics/bfla/bfla.py:BFLAMetric.a_generate_purpose:53e294f9e79441ec,deepteam,confident-ai/deepteam,held-out,metrics/bfla/bfla.py,BFLAMetric.a_generate_purpose,,0.2.7,1.0.9,4,SURVIVED,303.2,,,,,,,
deepteam:0.2.7:metrics/bfla/bfla.py:BFLAMetric.evaluate:062fa2a202e11736,deepteam,confident-ai/deepteam,held-out,metrics/bfla/bfla.py,BFLAMetric.evaluate,,0.2.7,1.0.9,4,SURVIVED,303.2,,,,,,,
deepteam:0.2.7:metrics/bfla/bfla.py:BFLAMetric.generate_purpose:8f5a465d08cdcc29,deepteam,confident-ai/deepteam,held-out,metrics/bfla/bfla.py,BFLAMetric.generate_purpose,,0.2.7,1.0.9,4,SURVIVED,303.2,,,,,,,
deepteam:0.0.1:metrics/bias/bias.py:BiasGrader.__init__:34d4e675ec36b4ed,deepteam,confident-ai/deepteam,held-out,metrics/bias/bias.py,BiasGrader.__init__,silent-fallback,0.0.1,1.0.9,10,SURVIVED,523.3,,,,,,,
deepteam:0.0.1:metrics/bias/bias.py:BiasGrader.is_successful:0245c88b4c5cc5a1,deepteam,confident-ai/deepteam,held-out,metrics/bias/bias.py,BiasGrader.is_successful,silent-fallback,0.0.1,1.0.9,10,SURVIVED,523.3,,,,,,,
deepteam:0.2.7:metrics/bias/bias.py:BiasMetric._a_evaluate:1bf122185a1f78f7,deepteam,confident-ai/deepteam,held-out,metrics/bias/bias.py,BiasMetric._a_evaluate,,0.2.7,1.0.9,4,SURVIVED,303.2,,,,,,,
deepteam:0.2.7:metrics/bias/bias.py:BiasMetric.a_generate_purpose:53e294f9e79441ec,deepteam,confident-ai/deepteam,held-out,metrics/bias/bias.py,BiasMetric.a_generate_purpose,,0.2.7,1.0.9,4,SURVIVED,303.2,,,,,,,
deepteam:0.2.7:metrics/bias/bias.py:BiasMetric.evaluate:062fa2a202e11736,deepteam,confident-ai/deepteam,held-out,metrics/bias/bias.py,BiasMetric.evaluate,,0.2.7,1.0.9,4,SURVIVED,303.2,,,,,,,
deepteam:0.2.7:metrics/bias/bias.py:BiasMetric.generate_purpose:8f5a465d08cdcc29,deepteam,confident-ai/deepteam,held-out,metrics/bias/bias.py,BiasMetric.generate_purpose,,0.2.7,1.0.9,4,SURVIVED,303.2,,,,,,,
deepteam:0.0.1:metrics/bola/bola.py:BOLAGrader.__init__:34d4e675ec36b4ed,deepteam,confident-ai/deepteam,held-out,metrics/bola/bola.py,BOLAGrader.__init__,silent-fallback,0.0.1,1.0.9,10,SURVIVED,523.3,,,,,,,
deepteam:0.0.1:metrics/bola/bola.py:BOLAGrader.is_successful:0245c88b4c5cc5a1,deepteam,confident-ai/deepteam,held-out,metrics/bola/bola.py,BOLAGrader.is_successful,silent-fallback,0.0.1,1.0.9,10,SURVIVED,523.3,,,,,,,
deepteam:0.2.7:metrics/bola/bola.py:BOLAMetric._a_evaluate:1bf122185a1f78f7,deepteam,confident-ai/deepteam,held-out,metrics/bola/bola.py,BOLAMetric._a_evaluate,,0.2.7,1.0.9,4,SURVIVED,303.2,,,,,,,
deepteam:0.2.7:metrics/bola/bola.py:BOLAMetric.a_generate_entities:b00dbcd35be38ee0,deepteam,confident-ai/deepteam,held-out,metrics/bola/bola.py,BOLAMetric.a_generate_entities,,0.2.7,1.0.9,4,SURVIVED,303.2,,,,,,,
deepteam:0.2.7:metrics/bola/bola.py:BOLAMetric.evaluate:062fa2a202e11736,deepteam,confident-ai/deepteam,held-out,metrics/bola/bola.py,BOLAMetric.evaluate,,0.2.7,1.0.9,4,SURVIVED,303.2,,,,,,,
deepteam:0.2.7:metrics/bola/bola.py:BOLAMetric.generate_entities:18d4687a6dab10c3,deepteam,confident-ai/deepteam,held-out,metrics/bola/bola.py,BOLAMetric.generate_entities,,0.2.7,1.0.9,4,SURVIVED,303.2,,,,,,,
deepteam:0.0.1:metrics/competitors/competitors.py:CompetitorsGrader.is_successful:0245c88b4c5cc5a1,deepteam,confident-ai/deepteam,held-out,metrics/competitors/competitors.py,CompetitorsGrader.is_successful,silent-fallback,0.0.1,1.0.9,10,SURVIVED,523.3,,,,,,,
deepteam:0.2.7:metrics/competitors/competitors.py:CompetitorsMetric._a_evaluate:1bf122185a1f78f7,deepteam,confident-ai/deepteam,held-out,metrics/competitors/competitors.py,CompetitorsMetric._a_evaluate,,0.2.7,1.0.9,4,SURVIVED,303.2,,,,,,,
deepteam:0.2.7:metrics/competitors/competitors.py:CompetitorsMetric.a_generate_purpose:53e294f9e79441ec,deepteam,confident-ai/deepteam,held-out,metrics/competitors/competitors.py,CompetitorsMetric.a_generate_purpose,,0.2.7,1.0.9,4,SURVIVED,303.2,,,,,,,
deepteam:0.2.7:metrics/competitors/competitors.py:CompetitorsMetric.evaluate:062fa2a202e11736,deepteam,confident-ai/deepteam,held-out,metrics/competitors/competitors.py,CompetitorsMetric.evaluate,,0.2.7,1.0.9,4,SURVIVED,303.2,,,,,,,
deepteam:0.2.7:metrics/competitors/competitors.py:CompetitorsMetric.generate_purpose:8f5a465d08cdcc29,deepteam,confident-ai/deepteam,held-out,metrics/competitors/competitors.py,CompetitorsMetric.generate_purpose,,0.2.7,1.0.9,4,SURVIVED,303.2,,,,,,,
deepteam:0.0.1:metrics/contracts/contracts.py:ContractsGrader.is_successful:0245c88b4c5cc5a1,deepteam,confident-ai/deepteam,held-out,metrics/contracts/contracts.py,ContractsGrader.is_successful,silent-fallback,0.0.1,1.0.9,10,SURVIVED,523.3,,,,,,,
deepteam:0.2.7:metrics/contracts/contracts.py:ContractsMetric._a_evaluate:1bf122185a1f78f7,deepteam,confident-ai/deepteam,held-out,metrics/contracts/contracts.py,ContractsMetric._a_evaluate,,0.2.7,1.0.9,4,SURVIVED,303.2,,,,,,,
deepteam:0.2.7:metrics/contracts/contracts.py:ContractsMetric.evaluate:062fa2a202e11736,deepteam,confident-ai/deepteam,held-out,metrics/contracts/contracts.py,ContractsMetric.evaluate,,0.2.7,1.0.9,4,SURVIVED,303.2,,,,,,,
deepteam:0.0.1:metrics/debug_access/debug_access.py:DebugAccessGrader.is_successful:0245c88b4c5cc5a1,deepteam,confident-ai/deepteam,held-out,metrics/debug_access/debug_access.py,DebugAccessGrader.is_successful,silent-fallback,0.0.1,1.0.9,10,SURVIVED,523.3,,,,,,,
deepteam:0.2.7:metrics/debug_access/debug_access.py:DebugAccessMetric._a_evaluate:1bf122185a1f78f7,deepteam,confident-ai/deepteam,held-out,metrics/debug_access/debug_access.py,DebugAccessMetric._a_evaluate,,0.2.7,1.0.9,4,SURVIVED,303.2,,,,,,,
deepteam:0.2.7:metrics/debug_access/debug_access.py:DebugAccessMetric.evaluate:062fa2a202e11736,deepteam,confident-ai/deepteam,held-out,metrics/debug_access/debug_access.py,DebugAccessMetric.evaluate,,0.2.7,1.0.9,4,SURVIVED,303.2,,,,,,,
deepteam:0.0.1:metrics/excessive_agency/excessive_agency.py:ExcessiveAgencyGrader.is_successful:0245c88b4c5cc5a1,deepteam,confident-ai/deepteam,held-out,metrics/excessive_agency/excessive_agency.py,ExcessiveAgencyGrader.is_successful,silent-fallback,0.0.1,1.0.9,10,SURVIVED,523.3,,,,,,,
deepteam:0.2.7:metrics/excessive_agency/excessive_agency.py:ExcessiveAgencyMetric._a_evaluate:1bf122185a1f78f7,deepteam,confident-ai/deepteam,held-out,metrics/excessive_agency/excessive_agency.py,ExcessiveAgencyMetric._a_evaluate,,0.2.7,1.0.9,4,SURVIVED,303.2,,,,,,,
deepteam:0.2.7:metrics/excessive_agency/excessive_agency.py:ExcessiveAgencyMetric.evaluate:062fa2a202e11736,deepteam,confident-ai/deepteam,held-out,metrics/excessive_agency/excessive_agency.py,ExcessiveAgencyMetric.evaluate,,0.2.7,1.0.9,4,SURVIVED,303.2,,,,,,,
deepteam:0.2.7:metrics/graphic_content/graphic_content.py:GraphicMetric._a_evaluate:1bf122185a1f78f7,deepteam,confident-ai/deepteam,held-out,metrics/graphic_content/graphic_content.py,GraphicMetric._a_evaluate,,0.2.7,1.0.9,4,SURVIVED,303.2,,,,,,,
deepteam:0.2.7:metrics/graphic_content/graphic_content.py:GraphicMetric.evaluate:062fa2a202e11736,deepteam,confident-ai/deepteam,held-out,metrics/graphic_content/graphic_content.py,GraphicMetric.evaluate,,0.2.7,1.0.9,4,SURVIVED,303.2,,,,,,,
deepteam:0.1.7:metrics/graphic_content/graphic_content.py:GraphicMetric.is_successful:0245c88b4c5cc5a1,deepteam,confident-ai/deepteam,held-out,metrics/graphic_content/graphic_content.py,GraphicMetric.is_successful,silent-fallback,0.1.7,1.0.9,6,SURVIVED,406.5,,,,,,,
deepteam:0.0.1:metrics/hallucination/hallucination.py:HallucinationGrader.__init__:34d4e675ec36b4ed,deepteam,confident-ai/deepteam,held-out,metrics/hallucination/hallucination.py,HallucinationGrader.__init__,silent-fallback,0.0.1,1.0.9,10,SURVIVED,523.3,,,,,,,
deepteam:0.0.1:metrics/hallucination/hallucination.py:HallucinationGrader.is_successful:0245c88b4c5cc5a1,deepteam,confident-ai/deepteam,held-out,metrics/hallucination/hallucination.py,HallucinationGrader.is_successful,silent-fallback,0.0.1,1.0.9,10,SURVIVED,523.3,,,,,,,
deepteam:0.2.7:metrics/hallucination/hallucination.py:HallucinationMetric._a_evaluate:1bf122185a1f78f7,deepteam,confident-ai/deepteam,held-out,metrics/hallucination/hallucination.py,HallucinationMetric._a_evaluate,,0.2.7,1.0.9,4,SURVIVED,303.2,,,,,,,
deepteam:0.2.7:metrics/hallucination/hallucination.py:HallucinationMetric.a_generate_purpose:53e294f9e79441ec,deepteam,confident-ai/deepteam,held-out,metrics/hallucination/hallucination.py,HallucinationMetric.a_generate_purpose,,0.2.7,1.0.9,4,SURVIVED,303.2,,,,,,,
deepteam:0.2.7:metrics/hallucination/hallucination.py:HallucinationMetric.evaluate:062fa2a202e11736,deepteam,confident-ai/deepteam,held-out,metrics/hallucination/hallucination.py,HallucinationMetric.evaluate,,0.2.7,1.0.9,4,SURVIVED,303.2,,,,,,,
deepteam:0.2.7:metrics/hallucination/hallucination.py:HallucinationMetric.generate_purpose:8f5a465d08cdcc29,deepteam,confident-ai/deepteam,held-out,metrics/hallucination/hallucination.py,HallucinationMetric.generate_purpose,,0.2.7,1.0.9,4,SURVIVED,303.2,,,,,,,
deepteam:0.0.1:metrics/harm/harm.py:HarmGrader.is_successful:0245c88b4c5cc5a1,deepteam,confident-ai/deepteam,held-out,metrics/harm/harm.py,HarmGrader.is_successful,silent-fallback,0.0.1,1.0.9,10,SURVIVED,523.3,,,,,,,
deepteam:0.2.7:metrics/harm/harm.py:HarmMetric._a_evaluate:1bf122185a1f78f7,deepteam,confident-ai/deepteam,held-out,metrics/harm/harm.py,HarmMetric._a_evaluate,,0.2.7,1.0.9,4,SURVIVED,303.2,,,,,,,
deepteam:0.2.7:metrics/harm/harm.py:HarmMetric.evaluate:062fa2a202e11736,deepteam,confident-ai/deepteam,held-out,metrics/harm/harm.py,HarmMetric.evaluate,,0.2.7,1.0.9,4,SURVIVED,303.2,,,,,,,
deepteam:0.0.1:metrics/hijacking/hijacking.py:HijackingGrader.is_successful:0245c88b4c5cc5a1,deepteam,confident-ai/deepteam,held-out,metrics/hijacking/hijacking.py,HijackingGrader.is_successful,silent-fallback,0.0.1,1.0.9,10,SURVIVED,523.3,,,,,,,
deepteam:0.2.7:metrics/hijacking/hijacking.py:HijackingMetric._a_evaluate:1bf122185a1f78f7,deepteam,confident-ai/deepteam,held-out,metrics/hijacking/hijacking.py,HijackingMetric._a_evaluate,,0.2.7,1.0.9,4,SURVIVED,303.2,,,,,,,
deepteam:0.2.7:metrics/hijacking/hijacking.py:HijackingMetric.a_generate_purpose:53e294f9e79441ec,deepteam,confident-ai/deepteam,held-out,metrics/hijacking/hijacking.py,HijackingMetric.a_generate_purpose,,0.2.7,1.0.9,4,SURVIVED,303.2,,,,,,,
deepteam:0.2.7:metrics/hijacking/hijacking.py:HijackingMetric.evaluate:062fa2a202e11736,deepteam,confident-ai/deepteam,held-out,metrics/hijacking/hijacking.py,HijackingMetric.evaluate,,0.2.7,1.0.9,4,SURVIVED,303.2,,,,,,,
deepteam:0.2.7:metrics/hijacking/hijacking.py:HijackingMetric.generate_purpose:8f5a465d08cdcc29,deepteam,confident-ai/deepteam,held-out,metrics/hijacking/hijacking.py,HijackingMetric.generate_purpose,,0.2.7,1.0.9,4,SURVIVED,303.2,,,,,,,
deepteam:0.2.7:metrics/illegal_activity/illegal_activity.py:IllegalMetric._a_evaluate:1bf122185a1f78f7,deepteam,confident-ai/deepteam,held-out,metrics/illegal_activity/illegal_activity.py,IllegalMetric._a_evaluate,,0.2.7,1.0.9,4,SURVIVED,303.2,,,,,,,
deepteam:0.2.7:metrics/illegal_activity/illegal_activity.py:IllegalMetric.evaluate:062fa2a202e11736,deepteam,confident-ai/deepteam,held-out,metrics/illegal_activity/illegal_activity.py,IllegalMetric.evaluate,,0.2.7,1.0.9,4,SURVIVED,303.2,,,,,,,
deepteam:0.1.7:metrics/illegal_activity/illegal_activity.py:IllegalMetric.is_successful:0245c88b4c5cc5a1,deepteam,confident-ai/deepteam,held-out,metrics/illegal_activity/illegal_activity.py,IllegalMetric.is_successful,silent-fallback,0.1.7,1.0.9,6,SURVIVED,406.5,,,,,,,
deepteam:0.0.1:metrics/imitation/imitation.py:ImitationGrader.__init__:34d4e675ec36b4ed,deepteam,confident-ai/deepteam,held-out,metrics/imitation/imitation.py,ImitationGrader.__init__,silent-fallback,0.0.1,1.0.9,10,SURVIVED,523.3,,,,,,,
deepteam:0.0.1:metrics/imitation/imitation.py:ImitationGrader.is_successful:0245c88b4c5cc5a1,deepteam,confident-ai/deepteam,held-out,metrics/imitation/imitation.py,ImitationGrader.is_successful,silent-fallback,0.0.1,1.0.9,10,SURVIVED,523.3,,,,,,,
deepteam:0.2.7:metrics/imitation/imitation.py:ImitationMetric._a_evaluate:1bf122185a1f78f7,deepteam,confident-ai/deepteam,held-out,metrics/imitation/imitation.py,ImitationMetric._a_evaluate,,0.2.7,1.0.9,4,SURVIVED,303.2,,,,,,,
